geneSymbol	diseaseName
PDYN	Complex partial seizures
PDYN	Lingual-Facial-Buccal Dyskinesia
PDYN	Hemiballismus
PDYN	Dysphoric mood
PDYN	Hysterical amnesia
PDYN	Temporary Amnesia
PDYN	Generalized seizures
PDYN	Seizures, Clonic
PDYN	Dissociative Amnesia
PDYN	Amphetamine Addiction
PDYN	Amphetamine Abuse
PDYN	Ramsay Hunt Paralysis Syndrome
PDYN	Global Amnesia
PDYN	Etat Marbre
PDYN	Visual seizure
PDYN	Epileptic drop attack
PDYN	Olfactory seizure
PDYN	Vertiginous seizure
PDYN	Oral Dyskinesia
PDYN	Tonic - clonic seizures
PDYN	Cocaine Dependence
PDYN	Tactile Amnesia
PDYN	Amnestic State
PDYN	Dyskinesia, Medication-Induced
PDYN	Single Seizure
PDYN	Atonic Absence Seizures
PDYN	Special Senses Disorders
PDYN	Autosomal Dominant Juvenile Parkinson Disease
PDYN	Autosomal Dominant Parkinsonism
PDYN	Autosomal Recessive Parkinsonism
PDYN	Parkinsonism, Experimental
PDYN	Familial Juvenile Parkinsonism
PDYN	Parkinsonism, Juvenile
PDYN	Ballismus
PDYN	Respiratory Failure
PDYN	Major Depressive Disorder
PDYN	SPINOCEREBELLAR ATAXIA 23
PDYN	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE
PDYN	Nonepileptic Seizures
PDYN	Epileptic Seizures
PDYN	Generalized Absence Seizures
PDZK1	Malignant neoplasm of breast
PDZK1	Adenoid Cystic Carcinoma
PDZK1	Schizophrenia
PDZK1	Malignant neoplasm of salivary gland
PDZK1	Malignant neoplasm of prostate
PDZK1	Breast Carcinoma
PECAM1	Coronary Arteriosclerosis
PECAM1	Coronary Artery Disease
SERPINF1	Corneal Ulcer
SERPINF1	Adenoid Cystic Carcinoma
SERPINF1	Diabetic Angiopathies
SERPINF1	Microangiopathy, Diabetic
SERPINF1	Osteogenesis Imperfecta
SERPINF1	Uveitis
SERPINF1	Malignant neoplasm of salivary gland
SERPINF1	Osteogenesis imperfecta type III (disorder)
SERPINF1	Osteogenesis imperfecta type IV (disorder)
SERPINF1	Malignant neoplasm of prostate
SERPINF1	Osteogenesis Imperfecta, Type VI
PEG3	Cholangiocarcinoma
PEG3	Intrahepatic Cholangiocarcinoma
PEG3	Colorectal Cancer
PEG3	Extrahepatic Cholangiocarcinoma
PENK	Alcoholic Intoxication, Chronic
PENK	Cannabis Dependence
PENK	Mental Depression
PENK	Depressive disorder
PENK	Dyskinesia, Drug-Induced
PENK	Marijuana Abuse
PENK	Narcolepsy
PENK	Opioid abuse
PENK	Malignant neoplasm of prostate
PENK	Opiate Addiction
PENK	Dyskinesia, Medication-Induced
PENK	Narcolepsy-Cataplexy Syndrome
PENK	AMYOTROPHIC LATERAL SCLEROSIS 1
PENK	Amyotrophic Lateral Sclerosis, Sporadic
PEPD	Diabetes Mellitus, Non-Insulin-Dependent
PEPD	Deficiency of prolidase
PEPD	Organophosphorus Poisoning
PEPD	Organophosphate poisoning
PEPD	Organothiophosphonate Poisoning
PEPD	Organothiophosphate Poisoning
PER1	Malignant neoplasm of breast
PER1	Myeloid Leukemia, Chronic
PER1	Substance Withdrawal Syndrome
PER1	Juvenile-Onset Still Disease
PER1	Cocaine Dependence
PER1	Colorectal Cancer
PER1	Juvenile arthritis
PER1	Juvenile psoriatic arthritis
PEX1	Amelogenesis Imperfecta
PEX1	Arthrogryposis
PEX1	Cholestasis
PEX1	Hydrops Fetalis
PEX1	Leukodystrophy
PEX1	Zellweger Syndrome
PEX1	Cataract
PEX1	Adrenoleukodystrophy, Neonatal
PEX1	Infantile Refsum Disease (disorder)
PEX1	Epileptic encephalopathy
PEX1	Zellweger-Like Syndrome
PEX1	Cholestasis in newborn
PEX1	Deafness enamel hypoplasia nail defects
PEX1	Peroxisome Biogenesis Disorder, Complementation Group 1
PEX1	Peroxisome Biogenesis Disorder, Complementation Group E
PEX1	Zellweger Spectrum
PEX6	Amelogenesis Imperfecta
PEX6	Arthrogryposis
PEX6	Cholestasis
PEX6	Hydrops Fetalis
PEX6	Profound Mental Retardation
PEX6	Leukodystrophy
PEX6	Mental Retardation, Psychosocial
PEX6	Zellweger Syndrome
PEX6	Cataract
PEX6	Adrenoleukodystrophy, Neonatal
PEX6	Infantile Refsum Disease (disorder)
PEX6	Zellweger-Like Syndrome
PEX6	Mental deficiency
PEX6	Cholestasis in newborn
PEX6	Peroxisome Biogenesis Disorder, Complementation Group 4
PEX6	Peroxisome Biogenesis Disorder, Complementation Group 6
PEX6	Peroxisome Biogenesis Disorder, Complementation Group C
PEX6	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3
PEX6	Deafness enamel hypoplasia nail defects
PEX6	PEROXISOME BIOGENESIS DISORDER 4A (ZELLWEGER)
PEX6	PEROXISOME BIOGENESIS DISORDER 4B
PEX6	Zellweger Spectrum
PEX6	HEIMLER SYNDROME 2
PEX7	Arthrogryposis
PEX7	Charcot-Marie-Tooth Disease
PEX7	Cholestasis
PEX7	Chondrodysplasia Punctata
PEX7	Hydrops Fetalis
PEX7	Refsum Disease
PEX7	Cataract
PEX7	Chondrodysplasia Punctata, Rhizomelic
PEX7	Epileptic encephalopathy
PEX7	Cholestasis in newborn
PEX7	Refsum Disease, Phytanoyl-CoA Hydroxylase Deficiency
PEX7	RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1
PEX7	Peroxisome Biogenesis Disorder, Complementation Group 11
PEX7	Peroxisome Biogenesis Disorder, Complementation Group R
PEX7	Refsum Disease, Adult, 2
PEX10	Arthrogryposis
PEX10	Cholestasis
PEX10	Hydrops Fetalis
PEX10	Leukodystrophy
PEX10	Zellweger Syndrome
PEX10	Cataract
PEX10	Adrenoleukodystrophy, Neonatal
PEX10	Infantile Refsum Disease (disorder)
PEX10	Zellweger-Like Syndrome
PEX10	Cholestasis in newborn
PEX10	Peroxisome Biogenesis Disorder, Complementation Group 7
PEX10	PEROXISOME BIOGENESIS DISORDER 6A (ZELLWEGER)
PEX10	PEROXISOME BIOGENESIS DISORDER 6B
PEX10	Zellweger Spectrum
PEX12	Arthrogryposis
PEX12	Cholestasis
PEX12	Hydrops Fetalis
PEX12	Leukodystrophy
PEX12	Zellweger Syndrome
PEX12	Cataract
PEX12	Adrenoleukodystrophy, Neonatal
PEX12	Infantile Refsum Disease (disorder)
PEX12	Zellweger-Like Syndrome
PEX12	Cholestasis in newborn
PEX12	Peroxisome Biogenesis Disorder, Complementation Group 3
PEX12	PEROXISOME BIOGENESIS DISORDER 3B
PEX12	PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER)
PEX12	Zellweger Spectrum
PEX13	Arthrogryposis
PEX13	Cholestasis
PEX13	Hydrops Fetalis
PEX13	Zellweger Syndrome
PEX13	Cataract
PEX13	Adrenoleukodystrophy
PEX13	Adrenoleukodystrophy, Neonatal
PEX13	Infantile Refsum Disease (disorder)
PEX13	Zellweger-Like Syndrome
PEX13	Cholestasis in newborn
PEX13	Adrenomyeloneuropathy
PEX13	Peroxisome Biogenesis Disorder, Complementation Group 13
PEX13	Peroxisome Biogenesis Disorder, Complementation Group H
PEX13	PEROXISOME BIOGENESIS DISORDER 11A (ZELLWEGER)
PEX13	PEROXISOME BIOGENESIS DISORDER 11B
PEX13	Zellweger Spectrum
PEX14	Arthrogryposis
PEX14	Cholestasis
PEX14	Corpus Luteum Cyst
PEX14	Hydrops Fetalis
PEX14	Ovarian Cysts
PEX14	Zellweger Syndrome
PEX14	Cataract
PEX14	Adrenoleukodystrophy, Neonatal
PEX14	Infantile Refsum Disease (disorder)
PEX14	Zellweger-Like Syndrome
PEX14	Cholestasis in newborn
PEX14	Peroxisome Biogenesis Disorder, Complementation Group K
PEX14	PEROXISOME BIOGENESIS DISORDER 13A (ZELLWEGER)
PEX14	Zellweger Spectrum
PF4	Pneumonia
PF4	Lobar Pneumonia
PF4	Experimental Lung Inflammation
PF4	Pneumonitis
CFP	Malignant neoplasm of breast
CFP	Liver Cirrhosis, Experimental
CFP	Meningococcal meningitis
CFP	Properdin deficiency disease
CFP	Meningitis, Meningococcal, Serogroup A
CFP	Meningitis, Meningococcal, Serogroup B
CFP	Meningitis, Meningococcal, Serogroup C
CFP	Meningitis, Meningococcal, Serogroup Y
CFP	Meningitis, Meningococcal, Serogroup W-135
CFP	PROPERDIN DEFICIENCY, X-LINKED
CFP	Properdin Deficiency, Type II
CFP	Properdin Deficiency, Type III
ATP8B1	Malignant neoplasm of breast
ATP8B1	Cholestasis
ATP8B1	Intrahepatic Cholestasis
ATP8B1	Progressive intrahepatic cholestasis (disorder)
ATP8B1	Cholestasis of pregnancy
ATP8B1	Cholestasis in newborn
ATP8B1	Familial intrahepatic cholestasis of pregnancy
ATP8B1	CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY, 1
PFKFB3	Bipolar Disorder
PFKFB3	Mental Depression
PFKFB3	Obesity
PFKFB3	Unipolar Depression
PFKFB3	Myocardial Ischemia
PFKFB3	Arsenic Poisoning, Inorganic
PFKFB3	Nervous System, Organic Arsenic Poisoning
PFKFB3	Arsenic Poisoning
PFKFB3	Arsenic Encephalopathy
PFKFB3	Arsenic Induced Polyneuropathy
PFKFB3	Major Depressive Disorder
PFKFB4	Malignant neoplasm of breast
PFKL	Bipolar Disorder
PFKM	Alloxan Diabetes
PFKM	Arthrogryposis
PFKM	Diabetes Mellitus, Experimental
PFKM	Glycogen Storage Disease Type VII
PFKM	Streptozotocin Diabetes
PFKM	Myocardial Ischemia
PFKM	Congenital anemia
PFKP	Liver Cirrhosis, Experimental
PFN1	Amyotrophic Lateral Sclerosis
PFN1	Liver Cirrhosis, Experimental
PFN1	Squamous cell carcinoma of esophagus
PFN1	AMYOTROPHIC LATERAL SCLEROSIS 18
CDK14	Ovarian Mucinous Adenocarcinoma
CDK14	Liver carcinoma
PGA5	Esophagitis
PGAM1	Bipolar Disorder
PGAM1	Non-Small Cell Lung Carcinoma
PGAM1	Squamous cell carcinoma
PGAM1	Malignant neoplasm of stomach
PGAM1	Malignant neoplasm of mouth
PGAM1	Adenocarcinoma, Basal Cell
PGAM1	Adenocarcinoma, Oxyphilic
PGAM1	Carcinoma, Cribriform
PGAM1	Carcinoma, Granular Cell
PGAM1	Adenocarcinoma, Tubular
PGAM1	Anaplastic carcinoma
PGAM1	Carcinoma, Spindle-Cell
PGAM1	Mammary Carcinoma, Animal
PGAM1	Hereditary Diffuse Gastric Cancer
PGAM2	Glycogen storage disease type X
PGAM2	Malignant neoplasm of prostate
PGD	Liver carcinoma
PGF	Abortion, Tubal
PGGT1B	Malignant neoplasm of lung
PGK1	Renal Cell Carcinoma
PGK1	Conventional (Clear Cell) Renal Cell Carcinoma
PGK1	Deficiency of phosphoglycerate kinase
PGK1	Chromophobe Renal Cell Carcinoma
PGK1	Sarcomatoid Renal Cell Carcinoma
PGK1	Collecting Duct Carcinoma of the Kidney
PGK1	Papillary Renal Cell Carcinoma
PGK1	Phosphoglycerate Kinase 1 Deficiency
PGK1	Liver carcinoma
PGM1	Colorectal Carcinoma
PGM1	Myocardial Ischemia
PGM1	Colorectal Cancer
PGM1	Glycogen Storage Disease XIV
PGM3	IMMUNODEFICIENCY 23
PGM5	Juvenile-Onset Still Disease
PGM5	Juvenile arthritis
PGM5	Juvenile psoriatic arthritis
PGR	Malignant neoplasm of breast
PGR	Endometriosis
PGR	Meningioma
PGR	Mesothelioma
PGR	Adenocarcinoma, Basal Cell
PGR	Adenocarcinoma, Oxyphilic
PGR	Carcinoma, Cribriform
PGR	Carcinoma, Granular Cell
PGR	Adenocarcinoma, Tubular
PGR	Anaplastic carcinoma
PGR	Carcinoma, Spindle-Cell
PGR	Meningiomas, Multiple
PGR	Malignant Meningioma
PGR	Endometrioma
PGR	Benign Meningioma
PGR	Meningothelial meningioma
PGR	Fibrous Meningioma
PGR	Psammomatous Meningioma
PGR	Angiomatous Meningioma
PGR	Hemangioblastic Meningioma
PGR	Hemangiopericytic Meningioma
PGR	Transitional Meningioma
PGR	Spinal Meningioma
PGR	Intracranial Meningioma
PGR	Clear Cell Meningioma
PGR	Xanthomatous Meningioma
PGR	Endometrial Carcinoma
PGR	Breast Carcinoma
PGR	Cerebral Convexity Meningioma
PGR	Parasagittal Meningioma
PGR	Mammary Carcinoma, Animal
PGR	Intraorbital Meningioma
PGR	Intraventricular Meningioma
PGR	Olfactory Groove Meningioma
PGR	Secretory meningioma
PGR	Microcystic meningioma
PGR	Angioblastic Meningioma
PGR	Posterior Fossa Meningioma
PGR	Sphenoid Wing Meningioma
PGR	Progesterone Resistance
PGR	Papillary Meningioma
ABCB1	Arthritis, Adjuvant-Induced
ABCB1	Rheumatoid Arthritis
ABCB1	Bipolar Disorder
ABCB1	Malignant neoplasm of breast
ABCB1	Cannabis Abuse
ABCB1	Cannabis Dependence
ABCB1	Non-Small Cell Lung Carcinoma
ABCB1	Colorectal Carcinoma
ABCB1	Mental Depression
ABCB1	Depressive disorder
ABCB1	Epilepsy
ABCB1	Hashish Abuse
ABCB1	Hepatitis, Toxic
ABCB1	Kidney Neoplasm
ABCB1	Childhood Acute Lymphoblastic Leukemia
ABCB1	Leukemia, Lymphocytic, Acute, L2
ABCB1	Liver Cirrhosis, Experimental
ABCB1	Marijuana Abuse
ABCB1	Neonatal Abstinence Syndrome
ABCB1	Neutropenia
ABCB1	Parkinson Disease
ABCB1	Secondary Parkinson Disease
ABCB1	Schizophrenia
ABCB1	Unipolar Depression
ABCB1	Diffuse Large B-Cell Lymphoma
ABCB1	Epilepsy, Cryptogenic
ABCB1	Encephalopathy, Toxic
ABCB1	Toxic Encephalitis
ABCB1	Anaplastic carcinoma
ABCB1	Carcinoma, Spindle-Cell
ABCB1	Adrenocortical carcinoma
ABCB1	Manic
ABCB1	Diagnosis, Psychiatric
ABCB1	Malignant neoplasm of esophagus
ABCB1	Breast Carcinoma
ABCB1	Malignant neoplasm of kidney
ABCB1	Awakening Epilepsy
ABCB1	Parkinson Disease, Secondary Vascular
ABCB1	Atherosclerotic Parkinsonism
ABCB1	Drug-Induced Liver Disease
ABCB1	Arthritis, Collagen-Induced
ABCB1	Arthritis, Experimental
ABCB1	Squamous cell carcinoma of the head and neck
ABCB1	Hepatitis, Drug-Induced
ABCB1	Major Depressive Disorder
ABCB1	Colorectal Cancer
ABCB1	Precursor Cell Lymphoblastic Leukemia Lymphoma
ABCB1	Liver carcinoma
ABCB1	Inflammatory Bowel Disease 13
ABCB1	Drug-Induced Acute Liver Injury
ABCB1	Chemical and Drug Induced Liver Injury
ABCB1	Chemically-Induced Liver Toxicity
ABCB4	Cholangitis
ABCB4	Primary biliary cirrhosis
ABCB4	Cholangitis, Sclerosing
ABCB4	Cholestasis
ABCB4	Colorectal Carcinoma
ABCB4	Jaundice, Obstructive
ABCB4	Liver Cirrhosis
ABCB4	Biliary cirrhosis
ABCB4	Biliary Cirrhosis, Secondary
ABCB4	Fibrosis, Liver
ABCB4	Progressive intrahepatic cholestasis (disorder)
ABCB4	Cholestasis of pregnancy
ABCB4	Non-alcoholic Fatty Liver Disease
ABCB4	Primary sclerosing cholangitis
ABCB4	End Stage Liver Disease
ABCB4	Cholestasis in newborn
ABCB4	Colorectal Cancer
ABCB4	Cholestasis, progressive familial intrahepatic 3
ABCB4	Liver carcinoma
ABCB4	Low phospholipid-associated cholelithiasis
ABCB4	Chronic Liver Failure
ABCB4	Nonalcoholic Steatohepatitis
ABCB4	Familial intrahepatic cholestasis of pregnancy
ABCB4	CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY 3
PHB	Malignant neoplasm of breast
PHB	Malignant neoplasm of stomach
PHB	Psychoses, Drug
PHB	Psychoses, Substance-Induced
PHB	Schizophrenia
PHB	Adenocarcinoma, Basal Cell
PHB	Adenocarcinoma, Oxyphilic
PHB	Carcinoma, Cribriform
PHB	Carcinoma, Granular Cell
PHB	Adenocarcinoma, Tubular
PHB	Anaplastic carcinoma
PHB	Carcinoma, Spindle-Cell
PHB	Malignant neoplasm of esophagus
PHB	Breast Carcinoma
PHB	Mammary Carcinoma, Animal
PHB	Hereditary Diffuse Gastric Cancer
PHB	Liver carcinoma
SLC25A3	Mitochondrial Phosphate Carrier Deficiency
PHEX	Craniosynostosis
PHEX	Nephrocalcinosis
PHEX	Osteogenesis Imperfecta
PHEX	Hypophosphatemic Rickets, X-Linked Dominant
PHEX	Hypophosphatemic Rickets, X-Linked Recessive
PHEX	Familial Hypophosphatemic Rickets
PHEX	Vitamin D-Resistant Rickets, X-Linked
PHEX	Rickets, X-Linked Hypophosphatemic
PHKA1	Glycogen Storage Disease, Type IXD
PHKA2	Liver Glycogenosis, X-Linked, Type II
PHKA2	Glycogen Storage Disease, Type IXA2
PHKA2	Glycogen Storage Disease IXC
PHKA2	GLYCOGEN STORAGE DISEASE IXa1
PHKB	Malignant neoplasm of breast
PHKB	Glycogen Storage Disease IXB
PHKG1	Adenocarcinoma of large intestine
PHKG1	Glycogen Storage Disease, Type IXD
PHKG2	Glycogen Storage Disease IXC
PHYH	Charcot-Marie-Tooth Disease
PHYH	Refsum Disease
PHYH	Refsum Disease, Phytanoyl-CoA Hydroxylase Deficiency
PHYH	Refsum Disease, Adult, 1
SERPINA1	Arteriosclerosis
SERPINA1	Asbestosis
SERPINA1	Bipolar Disorder
SERPINA1	Depression, Bipolar
SERPINA1	Bronchiectasis
SERPINA1	Cholestasis
SERPINA1	Ehlers-Danlos Syndrome
SERPINA1	Hypoglycemia
SERPINA1	Kidney Failure, Acute
SERPINA1	Liver Cirrhosis
SERPINA1	Chronic Obstructive Airway Disease
SERPINA1	Malignant neoplasm of stomach
SERPINA1	Manic Disorder
SERPINA1	Panniculitis, Nodular Nonsuppurative
SERPINA1	Pulmonary Emphysema
SERPINA1	Pulmonary Fibrosis
SERPINA1	Thiamine Deficiency
SERPINA1	Hamman-Rich syndrome
SERPINA1	Adenocarcinoma, Basal Cell
SERPINA1	Adenocarcinoma, Oxyphilic
SERPINA1	Carcinoma, Cribriform
SERPINA1	Carcinoma, Granular Cell
SERPINA1	Adenocarcinoma, Tubular
SERPINA1	Centriacinar Emphysema
SERPINA1	alpha 1-Antitrypsin Deficiency
SERPINA1	Fibrosis, Liver
SERPINA1	Malignant neoplasm of lung
SERPINA1	Panacinar Emphysema
SERPINA1	Reactive hypoglycemia
SERPINA1	Manic
SERPINA1	Anxiety States, Neurotic
SERPINA1	Degenerative Diseases, Spinal Cord
SERPINA1	Cholestasis in newborn
SERPINA1	Anxiety neurosis (finding)
SERPINA1	Chronic Airflow Obstruction
SERPINA1	Acute Kidney Insufficiency
SERPINA1	Hereditary Diffuse Gastric Cancer
SERPINA1	Liver carcinoma
SERPINA1	Focal Emphysema
SERPINA1	Acute kidney injury
SERPINA1	Pulmonary Fibrosis - from Asbestos Exposure
SERPINA1	alpha-1-Antitrypsin Deficiency, Autosomal Recessive
SERPINA1	HIV Coinfection
PI3	Contact Dermatitis
SERPINA4	Liver Cirrhosis, Experimental
SERPINA4	Malignant mesothelioma
SERPINA4	Liver carcinoma
SERPINB5	Malignant neoplasm of breast
SERPINB5	Malignant tumor of colon
SERPINB5	Colorectal Carcinoma
SERPINB5	Mammary Ductal Carcinoma
SERPINB5	Breast Carcinoma
SERPINB5	Invasive Ductal Breast Carcinoma
SERPINB5	Colorectal Cancer
SERPINB6	DEAFNESS, AUTOSOMAL RECESSIVE 91
SERPINE2	Malignant neoplasm of breast
SERPINB8	Pustulosis of Palms and Soles
SERPINB8	Psoriasis
SERPINB8	ICHTHYOSIS EXFOLIATIVA
SERPINB8	PEELING SKIN SYNDROME
SERPINB9	Liver Cirrhosis, Experimental
SERPINB9	Chloracne
SERPINB10	Malignant neoplasm of prostate
SERPINI1	Schizophrenia
SERPINI1	Atypical Inclusion-Body Disease
SERPINI1	Familial Progressive Myoclonic Epilepsy
SERPINI1	Myoclonic Epilepsies, Progressive
SERPINI1	Action Myoclonus-Renal Failure Syndrome
SERPINI1	Biotin-Responsive Encephalopathy
SERPINI1	Dentatorubral-Pallidoluysian Atrophy
SERPINI1	May-White Syndrome
SERPINI1	Familial encephalopathy with neuroserpin inclusion bodies
PIGA	Hemoglobinuria, Paroxysmal
PIGA	Paroxysmal nocturnal hemoglobinuria
PIGA	West Syndrome
PIGA	Cold paroxysmal hemoglobinuria
PIGA	Congenital anemia
PIGA	Epileptic encephalopathy
PIGA	MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2
PIGA	PAROXYSMAL NOCTURNAL HEMOGLOBINURIA 1
PIGC	Epileptic encephalopathy
PIK3C3	Bipolar Disorder
PIK3C3	Schizophrenia
PIK3CA	Malignant neoplasm of breast
PIK3CA	Basal cell carcinoma
PIK3CA	Non-Small Cell Lung Carcinoma
PIK3CA	Renal Cell Carcinoma
PIK3CA	Squamous cell carcinoma
PIK3CA	Colorectal Carcinoma
PIK3CA	Adenoid Cystic Carcinoma
PIK3CA	Fetal Alcohol Syndrome
PIK3CA	Glioma
PIK3CA	Hamartoma Syndrome, Multiple
PIK3CA	Hydrocephalus
PIK3CA	Seborrheic keratosis
PIK3CA	Chronic Lymphocytic Leukemia
PIK3CA	Malignant neoplasm of stomach
PIK3CA	melanoma
PIK3CA	Ovarian Carcinoma
PIK3CA	Schizophrenia
PIK3CA	Hereditary hemorrhagic telangiectasia
PIK3CA	Diffuse Large B-Cell Lymphoma
PIK3CA	Cutaneous Melanoma
PIK3CA	Adenocarcinoma of lung (disorder)
PIK3CA	Polydactyly
PIK3CA	Malignant neoplasm of mouth
PIK3CA	Malignant neoplasm of penis
PIK3CA	Benign neoplasm of stomach
PIK3CA	Carcinoma in situ of stomach
PIK3CA	Adenocarcinoma, Basal Cell
PIK3CA	Adenocarcinoma, Oxyphilic
PIK3CA	Carcinoma, Cribriform
PIK3CA	Carcinoma, Granular Cell
PIK3CA	Adenocarcinoma, Tubular
PIK3CA	Sarcoma, Epithelioid
PIK3CA	Sarcoma, Spindle Cell
PIK3CA	Hepatoblastoma
PIK3CA	Malignant neoplasm of lung
PIK3CA	Malignant Head and Neck Neoplasm
PIK3CA	Adult Hepatocellular Carcinoma
PIK3CA	Adenocarcinoma Of Esophagus
PIK3CA	Conventional (Clear Cell) Renal Cell Carcinoma
PIK3CA	NEVUS, EPIDERMAL (disorder)
PIK3CA	Epithelial tumor of ovary
PIK3CA	Malignant neoplasm of liver
PIK3CA	Breast Cancer, Familial
PIK3CA	Malignant neoplasm of prostate
PIK3CA	Cortical Dysplasia
PIK3CA	Hemimegalencephaly
PIK3CA	Neoplasm of uncertain or unknown behavior of stomach
PIK3CA	Neoplasm of uncertain or unknown behavior of ovary
PIK3CA	Neoplasm of uncertain or unknown behavior of breast
PIK3CA	Epileptic encephalopathy
PIK3CA	Thyroid carcinoma
PIK3CA	Squamous cell carcinoma of mouth
PIK3CA	Epithelial ovarian cancer
PIK3CA	Breast Carcinoma
PIK3CA	Carcinoma of lung
PIK3CA	Colon Carcinoma
PIK3CA	Stomach Carcinoma
PIK3CA	Breast adenocarcinoma
PIK3CA	ovarian neoplasm
PIK3CA	Hereditary non-polyposis colorectal cancer syndrome
PIK3CA	Malignant neoplasm of ovary
PIK3CA	Squamous cell carcinoma of the head and neck
PIK3CA	Chromophobe Renal Cell Carcinoma
PIK3CA	Sarcomatoid Renal Cell Carcinoma
PIK3CA	Collecting Duct Carcinoma of the Kidney
PIK3CA	Papillary Renal Cell Carcinoma
PIK3CA	Adenocarcinoma of large intestine
PIK3CA	Hereditary Nonpolyposis Colorectal Cancer
PIK3CA	Pigmented Basal Cell Carcinoma
PIK3CA	Colorectal Cancer
PIK3CA	Glioblastoma Multiforme
PIK3CA	Hereditary Diffuse Gastric Cancer
PIK3CA	Breast Cancer, Familial Male
PIK3CA	Megalanecephaly Polymicrogyria-Polydactyly Hydrocephalus Syndrome
PIK3CA	Megalencephaly cutis marmorata telangiectatica congenita
PIK3CA	Liver carcinoma
PIK3CA	Hepatoblastoma Caused By Somatic Mutation
PIK3CA	COWDEN-LIKE SYNDROME (disorder)
PIK3CA	Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi
PIK3CA	Nasopharyngeal carcinoma
PIK3CA	COWDEN SYNDROME 5
PIK3CA	Head and Neck Carcinoma
PIK3CA	Nevus, Keratinocytic, Nonepidermolytic
PIK3CB	Malignant neoplasm of breast
PIK3CB	Schizophrenia
PIK3CB	Diffuse Large B-Cell Lymphoma
PIK3CB	Malignant Head and Neck Neoplasm
PIK3CB	Malignant neoplasm of prostate
PIK3CB	Neoplasm of uncertain or unknown behavior of breast
PIK3CB	Breast Carcinoma
PIK3CB	Breast adenocarcinoma
PIK3CB	Head and Neck Carcinoma
PIM1	Malignant neoplasm of breast
PIM1	Glioblastoma
PIM1	Pyelonephritis
PIM1	Dermatitis, Allergic Contact
PIM1	Congenital diaphragmatic hernia
PIM1	Congenital hernia of foramen of Morgagni
PIM1	Congenital hernia of foramen of Bochdalek
PIM1	Prostatic Intraepithelial Neoplasias
PIM1	Giant Cell Glioblastoma
PIM1	Breast Carcinoma
PIM1	Adenocarcinoma of large intestine
PIM1	Glioblastoma Multiforme
PIM1	Pyelonephritis acute necrotizing
PIK3CD	Diffuse Large B-Cell Lymphoma
PIK3CD	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse
PIK3CD	Malignant neoplasm of prostate
PIK3CD	Lymphoma, Lymphocytic, Intermediate
PIK3CD	ACTIVATED PI3K-DELTA SYNDROME
PIK3CG	Heart failure
PIK3CG	Congestive heart failure
PIK3CG	Left-Sided Heart Failure
PIK3CG	Medulloblastoma
PIK3CG	Diffuse Large B-Cell Lymphoma
PIK3CG	Medullomyoblastoma
PIK3CG	Heart Failure, Right-Sided
PIK3CG	Childhood Medulloblastoma
PIK3CG	Adult Medulloblastoma
PIK3CG	Desmoplastic Medulloblastoma
PIK3CG	Melanotic medulloblastoma
PIK3CG	Cirrhosis
PIK3CG	Myocardial Failure
PIK3R1	Alcoholic Intoxication, Chronic
PIK3R1	Burkitt Lymphoma
PIK3R1	Glioma
PIK3R1	Ovarian Carcinoma
PIK3R1	Anaplastic carcinoma
PIK3R1	Carcinoma, Spindle-Cell
PIK3R1	African Burkitt's lymphoma
PIK3R1	Malignant neoplasm of prostate
PIK3R1	Neoplasm of uncertain or unknown behavior of ovary
PIK3R1	SHORT syndrome
PIK3R1	ovarian neoplasm
PIK3R1	Malignant neoplasm of ovary
PIK3R1	Mammary Carcinoma, Animal
PIK3R1	Adenocarcinoma of large intestine
PIK3R1	Glioblastoma Multiforme
PIK3R1	Agammaglobulinemia, non-Bruton type
PIK3R1	AGAMMAGLOBULINEMIA 7, AUTOSOMAL RECESSIVE
PIK3R1	ACTIVATED PI3K-DELTA SYNDROME
PIK3R1	IMMUNODEFICIENCY 36
PIK3R2	Malignant neoplasm of endometrium
PIK3R2	Hydrocephalus
PIK3R2	Polydactyly
PIK3R2	Carcinoma in situ of endometrium
PIK3R2	Malignant neoplasm of prostate
PIK3R2	Endometrial Carcinoma
PIK3R2	Epileptic encephalopathy
PIK3R2	Endometrial adenocarcinoma
PIK3R2	Megalanecephaly Polymicrogyria-Polydactyly Hydrocephalus Syndrome
PIK3R2	MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 1
PI4KA	Arthrogryposis
PI4KA	Schizophrenia
PI4KA	Cerebellar Hypoplasia
PI4KA	Perisylvian syndrome
PI4KA	POLYMICROGYRIA, PERISYLVIAN, WITH CEREBELLAR HYPOPLASIA AND ARTHROGRYPOSIS
PIN1	Malignant neoplasm of breast
PIN1	Breast Carcinoma
PIP	Sinusitis
PIP4K2A	Bipolar Disorder
